id,screen_name
920864063856496640,AlexisNez17
920860955227099136,EnriqueQuil2
920862486026506240,Ernesto53929864
917872852375867393,elieli_soto
318716166,helenmadariaga
920860231881707520,RomeoOviedo2
920859884660412416,accion_segura
916925057385091072,las_gema
920858346995044352,Alejand60873549
917967091399036928,EugeniaLuks
920855867444088833,Vctor52557462
920855308766937089,EvelynUriarte4
920854699481403392,Javier019770021
23251009,EdgarWaring
920854451388407809,Gustavo02995161
920853961665589248,SaraEle38283140
920852589184520192,UlloaNibaldo
920851044132970496,camiCC1234
920849832507518976,Belarminocifue2
920848850310615040,mauchamorr
920849677142110209,Albenizde
920849966972784642,JorgeGallegui14
919762589365735424,7441_8681
917720158801727491,peluchitas17
920848850419625984,BrayanVicencio7
920848268074082304,Katheri99713821
920846977721659392,Alejand44337975
920846196310204416,Coronaj26111008
920845802452537349,BTSVaAGanarPrro
920843964881735681,SoporteyMantenc
174514775,marceloescalona
920844049212461056,Rosalba4118
920844105348993024,VotaBTSMAMA2017
920843685780164608,qibpqmnezoro201
920843016738430976,pipegodoy__
920842772692729856,Brayanv3ra
920842680279752704,Legcito2
920842498045546496,carofiguejofre
920842184689143808,cortesmacka94
920841014604156928,HugoAntonioCue7
920841472395677698,imvivsii239
920840866159357959,liamoenap
920839799027699712,RodolfoDiazBar1
920837955190710274,mtrioseco
920839453828173824,gvunotgfrbavfa1
917930300562386945,ManuelR27723447
920836534168883200,AlvrezFaundez
2925085896,aafcaafc
920839030065061889,BarbaritaGaray
920838445148377088,apvxnqcomhul125
920836165716103169,de_wawy
918236682515861504,tecasperez
183021365,quena_z
920837449424801794,Cristia75859343
917521634990411776,yaenez
920834301691822080,edvvjmfydaghga3
920836025269850112,MariaJo41907162
920834923786833921,daiana_anclada
920834671730135040,prisibrown
920834825480818689,qogcgspuvu2328
920834484890755072,gcqkfirb1084
920834627442442241,WilliamAFC4
920835132898140161,Macaren00364311
920832847556079616,zfbpvwmy866
920833707346448384,Sebastianwtf_ok
920833470749868032,ThomasF61943058
920825657281609728,Eduardo19855428
920832283682263041,Nicole24265
920830141718286336,ta_jeki
920831720399699969,Karen05945461
920830719215198209,xmgbsoghh2645
920830519717318659,khyhscrsozk2584
920829507732373504,pamelita_sansal
920830576810176513,CorreMelany
920830178095398912,richoydiego1
920827415055798272,knijfuikm2283
920829730689044481,Leonard79692835
765281291696795648,BanqueteriaSaqu
920829431647744000,ZolucitAyuda
920828829475704832,Rodrigo81288838
920828559236661248,comazcwjndv559
920828944378683392,jimmy_exavier
920828676752670720,GermanRubio1809
920828350905626624,Benjami14984841
1258291622,jfloresargandon
917053372158693377,bufalo_franco
920827493942218752,Anibal19621877
920827880157925378,Diegochuncho789
920826116679618560,VictorV39978079
920827199351029760,CarlosN14360130
920826709456441344,gsdldgkdxcqj161
920825423050825728,vicase4
920827170934673409,ClaudioLobosRe1
920827152030994433,lasoprichi
920825953684787200,Emilio_tp
902372727306276868,universidadde20
920825797224562688,elRomperedes11
918288243724038144,Rodrigo39705125
920825769517113344,capitancampitos
920823820134567936,janro_jara
id,screen_name
920823672541208577,Isabell28627296
920821548990287873,josealf63753454
920821732356784128,vclljobsyjgdv21
920822139753783296,maria_marirro
920820574405955584,NormaRain1
920821312221863936,Alvaro16993257
920820515182399488,lfvlftroglhln11
920820549051437056,jjvzjemrtuy90
920820513555013632,Sebasti61371673
920820036964626432,Simon_n23
920819244450959360,RosaElianaRive1
916458972655300610,GuamaniDe
920819089693650944,Cesaryp93
920818331443253248,AntonioMardone6
920817739798892544,irwutyaymihpq21
920819182614335488,diegovoxo
920818453728067584,Sebasti3609
920817829003321344,androidfasitofn
920816915509018624,mongun56
920817813534728193,AmadorIbarra3
920817773110054912,CarlosRecabar12
920817688410288129,carlaandrea_av
915238327208509440,SolangeVergar18
90962794,CamiloVegaV
920816459017850880,rnwwxkfuzpnryy1
920816833539772418,JuanGonzaloPer8
920759663108468737,patojorkera89
920816309050503168,monsitabarraza3
920815693255364608,manuel_guilar
4410952785,frannjavierag
812130655270293511,guillerruibal
920815471200522240,alcachofajuan10
920814304416366592,25fernando1980
905194612041666561,juancar18234114
920814824552099840,AndreesxTapiaE
366873141,TULUS1311
920813311121395712,jxphvzevsze1652
920813903336132608,VictorS63620070
920813832070672384,Yoselin75391150
920812253691211776,xdhqxpeodixy206
920812899534364674,axmfkzidwmxpa71
920812748539297792,jfjfi_jfjfjf
920812295009251328,FranciscaRebo21
920812536718675969,VanessaCistern8
916709890856546304,Roque87604883
920812063194255360,JoEldiminuto
920811698579271680,recabarren45
920811389131902976,joohoney2004
920809027143196673,Byron_Marceloav
920810167142404096,ElCukazo
904731743537811456,Carolinapiscis4
917934142230351872,Cynthia40478212
920809584532615169,EscapadaTours
920808640352841728,TheEmiliaNasha
920808623445508096,rwszkeuuunv584
920806701527429122,Eduardo64868542
920808015464423430,gamerz_benja
920807391746195457,momqrarsuntnk21
919923785888882689,KarlaGu2005
920807159834783745,ebrioshgio1552
920803891054305280,zwjhssnv2062
920805797910675457,AnaMariaRique13
920805197202509824,Margari65129667
920793276063649794,Pmva3010
920802976729632769,adele_goon
920803783034261504,Cecilia48634279
920803807956783104,hertaabbott2705
916080806254268416,MarioAndrsMart2
920799969015103489,blxiymbbbajec21
920801435134066688,Davidbass20111
920802557970313216,kokobopexo234
920801174508404741,Darling48308301
920800572126715905,JNtoniio
918112348275118081,Francis16304312
920737299830370304,LuisitoAzul1
920800542137442305,Patrici68828423
919766996010618884,rodrigoinfant19
920798765098979328,LazaroAdyan
920796777359511552,janiceseagrave1
920798218237235200,JuanCar54515294
920798504821448709,bjzesqkcwud2830
920797785531830272,jqkaygbxzoal181
920797578589065217,ytaexptc2971
920796955500077056,stevenduckett13
920797637208690689,RosselloMery
920796084582133760,Alejand58725109
920797560369041408,Harby64214462
135199881,claudio_zavala
920796941398806533,reuodmrxhgy1527
920797116812972032,Maira24470562
920795422116982784,rwpgzftffhrl970
920796057713414144,manuel53773748
920795328768552960,VictorVidela12
920795468426334209,Pablo984420
920794314107768832,yjjvbdkkwou1865
920794651971522560,ebano299
918254215914491905,PalavicinoLina
920791890672398336,hyacinth_benito
918179324867510273,MonicaGuajard17
920789435511398402,JorgeChavezSan2
id,screen_name
915715933498429442,NataliaPazBurg1
920790868277317632,Javixz7887
920790180944105473,3815Jaime
920790590777909248,IvonneStumpfoll
920791106895470592,wwgtonepj1874
920790754984955904,vovdqkaovkq2857
408197614,YerkoSarricueta
915377286840496133,72jymy
920790008285618176,LupercioGonzal1
920789643469127680,PabloAndresAng2
920789393945911296,carrollkaplan51
920787295279747073,SurMarinoChile
787748177122324485,marcealevel
920786987937947648,TeoRamirezMu
920787784490782721,Lucilacaviedse
920787300438757376,shodvjezvk2807
920787777322708992,titinbaez2007
920787498858663941,LuisL0296
920786025491976193,AnaJosefaRiver1
920786400244531200,qbfzgyzwxqa1650
920785508321710086,SergioM00535733
906970605580423168,BarriosKareen
920784098410614785,LenoreAmuah
920784185299697664,DuaLipaChile_95
920782906632626181,ldurppyccj1790
920783551557263360,Evelyn04032013
920783735406153728,Fran49177856
917571510071676929,Jaimecamposespi
920783193736916999,vjedhhxfdey824
920782299427409920,DreamBoxInv
702102493149396994,cata_bbb
920781128809762816,corregidoraya
920779726729502720,josee_ubilla
920781381222961152,zafnmlusit1180
920781998469378048,XNBk2ZHrjaK0IPP
920780446774038528,nrdawkcpimb1162
119977657,rodrigo01630
920778066904875009,ckfhisvcssa2947
920776703731003393,donagraf591
920775764651503616,yvjwfksv2778
917718659686158336,EdithCo78405533
920777814009438209,lissette_perez_
920776218592628737,BeatrizSj2
920776593701732354,nikolebenjamin3
920776983646232582,AilynMa42959894
920777061400236032,villagebeautych
905200621548134401,eva_japaz
920774829447499777,Rodrigo94351366
920775783349710849,Marcela18772815
920775108301598720,omaocjun1931
920773822294437893,carolin03445625
920772509275967489,Humbertoanais
920773267501273089,avello_evelyn
920772707603664897,bwamkuwtec1146
920772140038873088,SofiaMoraga13
916559627248119809,EspiVenegas
920770565367128069,SergioArayaZui1
920771871393615873,Leticia02364191
920771604510138370,RoxanaGujardo
920771555851931649,CarlosM53212585
402277242,Emilio0201
920770382898098176,Anastas53395583
920770071764635652,urbina_bobadil
920770239666835457,AldoCaldern7
920769134627033089,ovzjelszoyl521
920769490471747585,DanielUrriola7
920768497591947264,Kalossports
920769497879007232,OceanPinkChile
920768306071646208,maydelyassiara1
920767686308696064,antonio202118
920767389742063616,kccpuozfy312
